CODE,MFR,MODEL,TYPE,HORSEPOWER,THRUST,
59696,TITAN,IO-361,8,00180,000000,
59698,TITAN,IOX-360 SERIE,8,00180,000000,
59988,SAFRAN,ARRIEL 2C2,3,00821,000000,
59990,SAFRAN,ARRIEL 1D1,3,00712,000000,
59991,SAFRAN,ARRIUS 2B2,3,00642,000000,
59992,SAFRAN,ARRIUS 2R,3,00460,000000,
59993,SAFRAN,ARRIUS 2B1A,3,00613,000000,
59994,SAFRAN,SR305-230 SER,3,00230,000000,
59995,SAFRAN,ARRIEL 2B1,3,00747,000000,
59996,SAFRAN,ARRIEL 1E,3,00626,000000,
59997,SAFRAN,ARRIEL 2D,3,00952,000000,
59998,SAFRAN,ARRIEL 2E,3,00894,000000,
59999,SAFRAN,ARRIEL 1E2,3,00708,000000,
60002,TURBOMECA,ARTOUSTE II,3,00400,000000,
60003,TURBOMECA,ARTOUSTEIIIB,3,00858,000000,
60004,TURBOMECA,MARBORE IIC,4,00880,000000,
60005,TURBOMECA,ASTAZOU IIA,2,00550,000000,
60006,TURBOMECA,ASTAZOU IIA,3,00546,000000,
60007,TURBOMECA,ASTAZOU 111A,3,00592,000000,
60008,TURBOMECA,TURMO IV SER,3,01170,000000,
60009,TURBOMECA,BASTAN VI SER,2,01065,000000,
60010,TURBOMECA,ARRIUS 2F,3,00432,000000,
60011,TURBOMECA,ARRIUS 1A,3,00456,000000,
60012,TURBOMECA,ARRIUS 2B2,3,00642,000000,
60013,TURBOMECA,ARRIUS 2B,3,00515,000000,
60014,TURBOMECA,ASTAZOU XIVC,2,00776,000000,
60015,TURBOMECA,ARRIUS 2B1,3,00577,000000,
60016,TURBOMECA,ASTAZOUXV111A,3,00871,000000,
60017,TURBOMECA,ASTAZOU XIV B,3,00592,000000,
60018,TURBOMECA,ASTAZOU XIV H,3,00592,000000,
60019,TURBOMECA,MARBORE II F3,4,01000,000000,
60020,TURBOMECA,ASTAZOU SER,3,01050,000000,
60021,TURBOMECA,ASTAZOU XIVC1,2,00776,000000,
60022,TURBOMECA,ASTAZOU XVIF1,2,00839,000000,
60023,TURBOMECA,ASTAZOU XVIC1,2,00912,000000,
60024,TURBOMECA,ASTAZOU XVI-F,2,00912,000000,
60025,TURBOMECA,ASTAZOU II C,2,00555,000000,
60026,TURBOMECA,ASTAZOU II D,2,00473,000000,
60027,TURBOMECA,ASTAZOU II E,2,00553,000000,
60028,TURBOMECA,ASTAZOU II G,2,00553,000000,
60029,TURBOMECA,ASTAZOU II J,2,00473,000000,
60030,TURBOMECA,ARRIEL 1SER,3,00681,000000,
60031,TURBOMECA,ARRIEL SERIES,3,00985,000000,
60032,TURBOMECA,ARRIEL 1S1,3,00725,000000,
60033,TURBOMECA,ARRIEL 1K1,3,00738,000000,
60034,TURBOMECA,ARRIEL 1E,3,00626,000000,
60035,TURBOMECA,ARRIEL 1E2,3,00708,000000,
60036,TURBOMECA,ARRIEL 2S2,3,00817,000000,
60037,TURBOMECA,ARRIEL 2B,3,00747,000000,
60038,TURBOMECA,ARRIEL 2C1,3,00779,000000,
60039,TURBOMECA,ARRIEL 2C2,3,00821,000000,
60040,TURBOMECA,MAKILA SERIES,3,01835,000000,
60041,TURBOMECA,ARRIEL 1M,3,00650,000000,
60042,TURBOMECA,ARRIEL 1B,3,00641,000000,
60043,TURBOMECA,ARRIEL 1,3,00641,000000,
60044,TURBOMECA,ARRIEL 1A,3,00625,000000,
60045,TURBOMECA,ARRIEL 1A1,3,00630,000000,
60046,TURBOMECA,ARRIEL 1A2,3,00630,000000,
60047,TURBOMECA,ARRIEL 1B2,3,00641,000000,
60048,TURBOMECA,ARRIEL 1D,3,00684,000000,
60049,TURBOMECA,ARRIEL 1C,3,00659,000000,
60050,TURBOMECA,ARRIEL 1C1,3,00705,000000,
60051,TURBOMECA,ARRIEL 1C2,3,00738,000000,
60052,TURBOMECA,ARRIEL 1S,3,00701,000000,
60053,TURBOMECA,ARRIEL 1D1,3,00712,000000,
60054,TURBOMECA,ARRIEL 2C,3,00779,000000,
60055,TURBOMECA,ARRIUS 2K1,3,00450,000000,
60056,TURBOMECA,ARRIEL 2B1,3,00747,000000,
60057,TURBOMECA,ARRIEL 2S1,3,00833,000000,
60058,TURBOMECA,ASTAZOU II K,2,00553,000000,
60059,TURBOMECA,ASTAZOU XIIH1,2,00671,000000,
60060,TURBOMECA,ARTOUSTE IIB1,3,00400,000000,
60061,TURBOMECA,ARTOUSTE IIC,3,00400,000000,
60062,TURBOMECA,ARTOUSTE IIC1,3,00400,000000,
60063,TURBOMECA,ARTOUSTE IIC2,3,00400,000000,
60064,TURBOMECA,ARTOUSTE IIC5,3,00400,000000,
60065,TURBOMECA,ARTOUSTE IIC6,3,00400,000000,
60066,TURBOMECA,ARTOUSTEIIIB1,3,00858,000000,
60067,TURBOMECA,ARTOUSTE IIID,3,00858,000000,
60068,TURBOMECA,ARRIUS 2B1A,3,00613,000000,
60069,TURBOMECA,ARRIUS 2K1,3,00676,000000,
60070,TURBOMECA,MARBORE VIC,4,01060,000000,
60071,TURBOMECA,BASTAN VI-C1,2,01057,000000,
60072,TURBOMECA,MAKILA 1A,3,01662,000000,
60073,TURBOMECA,MAKILA 1A1,3,01819,000000,
60074,TURBOMECA,MAKILA 1A2,3,01732,000000,
60075,TURBOMECA,TURMO III C5,3,01350,000000,
60076,TURBOMECA,TURMO IVA,3,01274,000000,
60077,TURBOMECA,TURMO IVC,3,01495,000000,
60078,TURBOMECA,MARBORE VIJ,4,00000,001100,
60079,TURBOMECA,MAKILA 2A,3,01746,000000,
60080,TURBOMECA,ARRIEL 2D,3,00802,000000,
60085,TURBOMECA,ARRIUS 2R,3,00505,000000,
60088,TURBOMECA,ASTAZOU IIIC2,3,00590,000000,
60090,TURBOMECA,MAKILA 2A1,3,01746,000000,
60500,T-MOTOR,U15XXL,10,00038,000000,
61501,U/A CANADA,PT6 SER 578HP,2,00550,000000,
61502,U/A CANADA,PT6 SER 578HP,3,00550,000000,
61503,U/A CANADA,PT6B-9,3,00550,000000,
61504,U/A CANADA,PT6A-27-28,2,00680,000000,
61505,U/A CANADA,PT6A-6,2,00550,000000,
61506,U/A CANADA,PT6A-29,2,00750,000000,
61507,U/A CANADA,PT6A-6A&6B,2,00550,000000,
61508,U/A CANADA,PT6A SERIES,2,00715,000000,
61525,U/A CANADA,PT6A-25,2,00550,000000,
61534,U/A CANADA,PT6A-34,2,00750,000000,
61541,U/A CANADA,PT6A-41,2,00850,000000,
61550,U/A CANADA,PT6T SERIES,3,00900,000000,
61551,U/A CANADA,PT6T-3,3,00900,000000,
61552,U/A CANADA,PT6T-3A,3,00900,000000,
61553,U/A CANADA,PT6T-3B,3,00900,000000,
61554,U/A CANADA,PT6T-3BE,3,00900,000000,
61555,U/A CANADA,PT6T-6,3,00925,000000,
61556,U/A CANADA,PT6T-3D,3,00900,000000,
61557,U/A CANADA,PT6T-3DE,3,00900,000000,
61558,U/A CANADA,PT6T-3DF,3,00900,000000,
61559,U/A CANADA,PT6T-3BF,3,00900,000000,
61560,U/A CANADA,PT6T-3BG,3,00900,000000,
61561,U/A CANADA,PT6T-9,3,00928,000000,
61562,U/A CANADA,JT15D-1,5,00000,002200,
61563,U/A CANADA,JT15D-4,5,00000,002500,
61564,U/A CANADA,PT6A-6A,2,00550,000000,
61565,U/A CANADA,PT6A-6B,2,00550,000000,
61566,U/A CANADA,PT6A-11,2,00500,000000,
61567,U/A CANADA,PT6A-11AG,2,00500,000000,
61568,U/A CANADA,PT6A-20,2,00550,000000,
61569,U/A CANADA,PT6A-20A,2,00550,000000,
61570,U/A CANADA,PT6A-20B,2,00550,000000,
61571,U/A CANADA,PT6A-6/C20,2,00550,000000,
61572,U/A CANADA,PT6A-21,2,00550,000000,
61573,U/A CANADA,PT6A-25A,2,00550,000000,
61574,U/A CANADA,PT6A-25C,2,00750,000000,
61575,U/A CANADA,PT6A-15AG,2,00680,000000,
61576,U/A CANADA,PT6A-27,2,00680,000000,
61577,U/A CANADA,PT6A-28,2,00680,000000,
61578,U/A CANADA,PT6A-34AG,2,00750,000000,
61579,U/A CANADA,PT6A-34B,2,00750,000000,
61580,U/A CANADA,PT6A-36,2,00750,000000,
61581,U/A CANADA,PT6A-110,2,00475,000000,
61582,U/A CANADA,PT6A-112,2,00500,000000,
61583,U/A CANADA,PT6A-114,2,00600,000000,
61584,U/A CANADA,PT6A-114A,2,00675,000000,
61585,U/A CANADA,PT6A-116,2,00700,000000,
61586,U/A CANADA,PT6A-121,2,00615,000000,
61587,U/A CANADA,PT6A-135,2,00750,000000,
61588,U/A CANADA,PT6A-135A,2,00750,000000,
61589,U/A CANADA,PT6D-114A,2,00680,000000,
61590,U/A CANADA,PT6A-35,2,00750,000000,
61591,U/A CANADA,PT6A-38,2,00750,000000,
61592,U/A CANADA,PT6A-40,2,00700,000000,
61593,U/A CANADA,PT6A-41AG,2,00850,000000,
61594,U/A CANADA,PT6A-42,2,00850,000000,
61595,U/A CANADA,PT6A-42A,2,00850,000000,
61596,U/A CANADA,PT6A-45,2,01120,000000,
61597,U/A CANADA,PT6A-45A,2,01173,000000,
61598,P&W CANADA,PT6A-45B,2,01173,000000,
61599,U/A CANADA,PT6A-45R,2,01197,000000,
61600,U/A CANADA,PT6A-50,2,01120,000000,
61601,U/A CANADA,PT6A-60,2,01050,000000,
61602,U/A CANADA,PT6A-60A,2,01050,000000,
61603,U/A CANADA,PT6A-61,2,00850,000000,
61604,U/A CANADA,PT6A-61A,2,00850,000000,
61605,U/A CANADA,PT6A-60AG,2,01050,000000,
61606,U/A CANADA,PT6A-65B,2,01173,000000,
61607,U/A CANADA,PT6A-65R,2,01376,000000,
61608,U/A CANADA,PT6A-65AR,2,01424,000000,
61609,U/A CANADA,PT6A-65AG,2,01300,000000,
61610,U/A CANADA,PT6B-35F,3,00650,000000,
61716,POWER 4 FL,B29I,7,00002,000000,
61998,ULPOWER,UL260I,1,00097,000000,
61999,ULPOWER,UL260IS,1,00107,000000,
62000,ULPOWER,UL350IS,8,00130,000000,
62001,ULPOWER,350I,8,00118,000000,
62010,ULPOWER,390IS,1,00145,000000,
63001,UNIVERSAL,VELIE M5,1,00065,000000,
63045,ULPOWER,520IS,1,00180,000000,
63203,AEROTEC,O-320,1,00150,000000,
63300,UEL,AR-741-1100,8,00038,000000,
63400,VOLVO FLYG,RM6C,4,00000,017650,
63501,VOLKSWAGEN,CONVERSION,1,00036,000000,
63502,VOLKSWAGEN,2130,8,00060,000000,
63503,VOLKSWAGEN,2165CC,1,00160,000000,
63504,VOLKSWAGEN,2400,8,00100,000000,
63505,VOLKSWAGEN,1600CC,1,00060,000000,
63506,VOLKSWAGEN,1800 CC SERIE,1,00065,000000,
63507,VOLKSWAGEN,TYPE 1,8,00040,000000,
63508,VOLKSWAGEN,2180CC,8,00120,000000,
63509,VOLKSWAGEN,2276CC,8,00180,000000,
63510,VOLKSWAGEN,1700 CC,1,00080,000000,
63511,VOLKSWAGEN,AEROVEE 2180,8,00080,000000,
63601,VEDENEYEV,M14P,1,00350,000000,
63602,VEDENEYEV,M-14D,1,00220,000000,
63603,VEDENEYEV,M14B,1,00360,000000,
63604,VEDENEYEV,M-9F,1,00450,000000,
63605,VEDENEYEV,M14-PF,1,00400,000000,
63699,VIKING HON,FIT 130 L15B1,1,00130,000000,
63700,VIKING,110,1,00110,000000,
63701,VERNER MTR,133MK,7,00084,000000,
63702,VERNER MTR,VM133M,8,00081,000000,
63703,VERNER,SVS-1400,8,00080,000000,
63704,VERNER MTR,SCARLETT 5SI,8,00083,000000,
63705,VERNER,SCARLETT 7SER,8,00117,000000,
63801,VALLEY ENG,BIG TWIN,1,00032,000000,
63802,VALLEY ENG,VOLKSWAGON,1,00036,000000,
63900,VANDERSARL,40,1,00040,000000,
63989,VIKING,90,1,00090,000000,
63990,VIKING,180,1,00180,000000,
63991,VIKING,150,1,00150,000000,
63995,VIKING,195T,1,00195,000000,
63998,VIKING,130,1,00130,000000,
63999,VIKING,130 GDI,1,00170,000000,
64001,WALTER,NZ,1,00120,000000,
64002,WALTER,M601 SER,1,00751,000000,
64003,WALTER,M601 SER,2,00777,000000,
64004,WALTER,M337,1,00210,000000,
64005,WALTER,601D,2,00724,000000,
64006,WALTER,M601E-11,2,00751,000000,
64007,WALTER,M601E-11S,2,00751,000000,
64008,WALTER,M601E-11A,2,00705,000000,
64009,WALTER,M601E-11AS,2,00705,000000,
64010,WALTER,M601F,2,00777,000000,
64011,WALTER,M601D-11,2,00604,000000,
64012,WALTER,601E,2,00750,000000,
64013,WALTER,601EX,2,00750,000000,
64101,WALT MINOR,4 111,1,00105,000000,
64102,WALT MINOR,MINOR 6 III,1,00160,000000,
64203,AEROTECNIK,MIKRON III,1,00065,000000,
64501,WARNER,SCA JR SERIES,1,00090,000000,
64502,WARNER,SCARAB SERIES,1,00125,000000,
64503,WARNER,SS40&50,1,00090,000000,
64504,WARNER,SS165 SERIES,1,00175,000000,
64505,WARNER,SS185 SERIES,1,00200,000000,
64506,WARNER,SS50A,1,00145,000000,
64507,GEORGE OLS,40,1,00090,000000,
64508,GEORGE OLS,50,1,00090,000000,
64509,WARNER,165,1,00175,000000,
64510,WARNER,165-A,1,00175,000000,
64511,WARNER,165-B,1,00175,000000,
64512,WARNER,165-D,1,00175,000000,
64513,WARNER,185,1,00200,000000,
64514,WARNER,185J,1,00200,000000,
64515,WARNER,185K,1,00200,000000,
64517,WARNER,SUPER 40,1,00145,000000,
64518,WARNER,SUPER 50,1,00145,000000,
65003,WEST BEND,82006,1,00007,000000,
65501,WESTINGHSE,24C4D-1,4,00000,003250,
65502,WESTINGHSE,J34WE & J30D,4,00000,003400,
65503,WESTINGHSE,J34-WE-34,4,00000,003250,
65504,WESTINGHSE,J34-WE-34-1,4,00000,003250,
65505,WESTINGHSE,J34-WE-34-2,4,00000,003250,
65506,WESTINGHSE,W-340,4,00000,003400,
65507,WESTINGHSE,W-340-1,4,00000,003400,
65508,WESTINGHSE,W-340-2,4,00000,003400,
66000,WILLIAMS,FJ 44 SERIES,5,00000,001900,
66001,WILLIAMS,FJ22,4,01800,000000,
66002,WILLIAMS,FJ44-1A,5,00000,001900,
66003,WILLIAMS,FJ44-1AP,5,00000,001965,
66004,WILLIAMS,FJ44-2A,5,00000,002300,
66005,WILLIAMS,FJ44-2C,5,00000,002400,
66006,WILLIAMS,FJ44-3A,5,00000,002820,
66007,WILLIAMS,FJ44-3A-24,5,00000,002490,
66008,WILLIAMS,FJ33-4A-15,5,00000,001568,
66009,WILLIAMS,FJ33-4,5,00000,001500,
66010,WILLIAMS,FJ44-4A-32,5,00000,003227,
66011,WILLIAMS,FJ44-4A,5,00000,003443,
66012,WILLIAMS,FJ33-4A-19,5,00000,001568,
66013,WILLIAMS,FJ44-4A-QPM,5,00000,003433,
66015,WILLIAMS,FJ33-5A,5,00000,002000,
66750,WRIGHT,742C14BB2,1,01900,000000,
66751,WRIGHT,742C14BB3,1,01900,000000,
66752,WRIGHT,R-975E,1,00330,000000,
66753,WRIGHT,R-540E,1,00175,000000,
66754,WRIGHT,GR-540E,1,00175,000000,
66755,WRIGHT,R-760E,1,00250,000000,
66756,WRIGHT,R-600,1,00185,000000,
66757,WRIGHT,HISPANO A,1,00150,000000,
66758,WRIGHT,R-975C,1,00400,000000,
66759,WRIGHT,GR-975C,1,00400,000000,
66760,WRIGHT,SR-1820F-2,1,00715,000000,
66761,WRIGHT,R-1820F-A,1,00770,000000,
66762,WRIGHT,SGR-1820F-2,1,00700,000000,
66763,WRIGHT,GR-1820F-2A,1,00750,000000,
66764,WRIGHT,GR-1820F-52,1,00750,000000,
66765,WRIGHT,GR-1820F-2A,1,00750,000000,
66766,WRIGHT,SR-1820F-52,1,00890,000000,
66767,WRIGHT,SR-1820F-2B,1,00890,000000,
66768,WRIGHT,SGR-1820F-56,1,00875,000000,
66769,WRIGHT,SGR-1820F-2B,1,00875,000000,
66770,WRIGHT,SGR-1820F-52A,1,00790,000000,
66771,WRIGHT,R-1820F-62,1,00900,000000,
66772,WRIGHT,GR-1820F-62,1,00900,000000,
66773,WRIGHT,SR-1820F-31,1,00645,000000,
66774,WRIGHT,SGR-1820F-31,1,00645,000000,
66775,WRIGHT,SR-1820F-3,1,00710,000000,
66776,WRIGHT,R-1820F-3A,1,00730,000000,
66777,WRIGHT,SGR-1820F-3,1,00710,000000,
66778,WRIGHT,GR-1820F-3A,1,00710,000000,
66779,WRIGHT,737C9HD1,1,01425,000000,
66780,WRIGHT,737C9HD2,1,01425,000000,
66781,WRIGHT,737C9HD3,1,01425,000000,
66782,WRIGHT,737C9HD4,1,01425,000000,
66783,WRIGHT,736C9HD1,1,01425,000000,
66784,WRIGHT,736C9HD2,1,01425,000000,
66785,WRIGHT,736C9HD3,1,01425,000000,
66786,WRIGHT,73C9HD4,1,01425,000000,
66787,WRIGHT,740C9HD1,1,01425,000000,
66788,WRIGHT,740C9HD2,1,01425,000000,
66789,WRIGHT,987C9HD1,1,01425,000000,
66790,WRIGHT,977C9HD1,1,01425,000000,
66791,WRIGHT,977C9HD2,1,01425,000000,
66792,WRIGHT,977C9HD3,1,01425,000000,
66793,WRIGHT,R-1820F-56,1,00785,000000,
66794,WRIGHT,GR-1820F-56,1,00770,000000,
66795,WRIGHT,R-1820-40,1,01200,000000,
66796,WRIGHT,R-1820-60,1,01200,000000,
66797,WRIGHT,R-1820-40C,1,01200,000000,
66798,WRIGHT,R-1820-71,1,01200,000000,
66799,WRIGHT,R-1820-97,1,01200,000000,
66800,WRIGHT,R-1820-99,1,01200,000000,
66801,WRIGHT,R-1820-45,1,00930,000000,
66802,WRIGHT,R-1820-50,1,00950,000000,
66803,WRIGHT,R-1820-62,1,01350,000000,
66804,WRIGHT,R-1820-62A,1,01350,000000,
66805,WRIGHT,R-1820-62M2,1,01350,000000,
66806,WRIGHT,R-1820-62AM2,1,01350,000000,
66807,WRIGHT,R-1820-70,1,01350,000000,
66808,WRIGHT,R-1820-70M1,1,01350,000000,
66809,WRIGHT,R-1820-56AM1,1,01200,000000,
66810,WRIGHT,R-1820-56AM1,1,01200,000000,
66811,WRIGHT,R-1820-56M5,1,01200,000000,
66812,WRIGHT,R-1820-56AM5,1,01200,000000,
66813,WRIGHT,R-1820-62M1,1,01200,000000,
66814,WRIGHT,R-1820-62AM1,1,01200,000000,
66815,WRIGHT,R-1820-66M2,1,01200,000000,
66816,WRIGHT,R-1820-72M2,1,01200,000000,
66817,WRIGHT,R-1820-72AM2,1,01200,000000,
66818,WRIGHT,R-1820-72AM5,1,01410,000000,
66819,WRIGHT,R-1820-72AM6,1,01410,000000,
66820,WRIGHT,R-1820-74,1,01425,000000,
66821,WRIGHT,R-1820-76A,1,01425,000000,
66822,WRIGHT,R-1820-76B,1,01425,000000,
66823,WRIGHT,R-1820-76AM1,1,01425,000000,
66824,WRIGHT,R-1820-76BM1,1,01425,000000,
66825,WRIGHT,R-1820-103,1,01425,000000,
66826,WRIGHT,R-1820-103A,1,01425,000000,
66827,WRIGHT,R-1820-103M1,1,01425,000000,
66828,WRIGHT,R-1820-103AM1,1,01425,000000,
66829,WRIGHT,R-975,1,00330,000000,
66830,WRIGHT,R-1820-76D,1,01425,000000,
66850,WRIGHT,R760,1,00250,000000,
66851,WILLIAMS,FJ44-3AP,5,00000,003052,
67000,WRIGHT,J-5,1,00220,000000,
67001,WRIGHT,CHAL R600,1,00185,000000,
67002,WRIGHT,CURTISS OX5,1,00090,000000,
67003,WRIGHT,CURTISS 0XX6,1,00102,000000,
67004,WRIGHT,GIPSY L320,1,00090,000000,
67005,WRIGHT,HISPANO A&I,1,00150,000000,
67006,WRIGHT,HISPANO E,1,00180,000000,
67007,WRIGHT,WWJ SERIES,1,00220,000000,
67008,WRIGHT,540,1,00175,000000,
67009,WRIGHT,760A B D E&ET,1,00250,000000,
67010,WRIGHT,760E-1,1,00300,000000,
67011,WRIGHT,760E-2,1,00350,000000,
67012,WRIGHT,975 A B D&E,1,00330,000000,
67013,WRIGHT,739C18BA3,1,02200,000000,
67014,WRIGHT,975E-1,1,00365,000000,
67015,WRIGHT,975E&F-2&3,1,00475,000000,
67016,WRIGHT,988TC18EA SER,1,03400,000000,
67017,WRIGHT,C7BA SERIES,1,00800,000000,
67018,WRIGHT,1820F2 F2A,1,00750,000000,
67019,WRIGHT,1820F2B-F52,1,00890,000000,
67020,WRIGHT,R-1820 SER,1,01475,000000,
67021,WRIGHT,R-1820-66,1,01350,000000,
67022,WRIGHT,745C18BA3,1,02200,000000,
67024,WRIGHT,1820F56,1,00785,000000,
67025,WRIGHT,1820G-2-3&5,1,01000,000000,
67026,WRIGHT,1820G102 105,1,01100,000000,
67027,WRIGHT,C9GC&D SERIES,1,01200,000000,
67028,WRIGHT,C9HD SERIES,1,01425,000000,
67029,WRIGHT,C9HE SERIES,1,01525,000000,
67030,WRIGHT,C14AB AC BA,1,01700,000000,
67031,WRIGHT,C14BB SERIES,1,01900,000000,
67032,WRIGHT,C18BA SERIES,1,02200,000000,
67033,WRIGHT,C18BD SERIES,1,02500,000000,
67034,WRIGHT,C18CA CB SER,1,02800,000000,
67035,WRIGHT,745C18BA4,1,02200,000000,
67036,WRIGHT,749C18BD1,1,02500,000000,
67037,WRIGHT,TC18DA SERIES,1,03250,000000,
67038,WRIGHT,TC18EA SERIES,1,03700,000000,
67039,WRIGHT,J65-W SERIES,4,00770,000000,
67040,WRIGHT,R-3350-34&91,4,00325,000000,
67041,WRIGHT,R3350-42,1,03250,000000,
67042,WRIGHT,R3350-32WA,1,02900,000000,
67043,WRIGHT,749C18BD3,1,02500,000000,
67044,WRIGHT,702C9GC1,1,01200,000000,
67045,WRIGHT,702C9GC2,1,01200,000000,
67046,WRIGHT,702C9GC3,1,01200,000000,
67047,WRIGHT,702C9GC4,1,01200,000000,
67048,WRIGHT,702C9GC5,1,01200,000000,
67049,WRIGHT,702C9GC6,1,01200,000000,
67050,WRIGHT,R-2600 SER,1,01700,000000,
67051,WRIGHT,728C9GC1,1,01200,000000,
67052,WRIGHT,728C9GC2,1,01200,000000,
67053,WRIGHT,728C9GC3,1,01200,000000,
67054,WRIGHT,728C9GC4,1,01200,000000,
67055,WRIGHT,728C9GC5,1,01200,000000,
67056,WRIGHT,728C9GC6,1,01200,000000,
67057,WRIGHT,730C9GD1,1,01200,000000,
67058,WRIGHT,730C9GD2,1,01200,000000,
67059,WRIGHT,R3350-26WD,1,02700,000000,
67060,WRIGHT,R-1300 SER,1,00700,000000,
67061,WRIGHT,R-1300-1B,1,00800,000000,
67062,WRIGHT WW,J4-B,1,00102,000000,
67063,WRIGHT,R3350 SERIES,1,02200,000000,
67064,WRIGHT,730C9GD3,1,01200,000000,
67065,WRIGHT,730C9GD4,1,01200,000000,
67066,WRIGHT,730C9GD5,1,01200,000000,
67067,WRIGHT,730C9GD6,1,01200,000000,
67068,WRIGHT,704C9GC1,1,01200,000000,
67069,WRIGHT,704C9GC2,1,01200,000000,
67070,WRIGHT,704C9GC3,1,01200,000000,
67071,WRIGHT,704C9GC4,1,01200,000000,
67072,WRIGHT,704C9GC5,1,01200,000000,
67073,WRIGHT,731C9GC1,1,01200,000000,
67074,WRIGHT,731C9GC2,1,01200,000000,
67075,WRIGHT,R-975E-3,1,00450,000000,
67076,WRIGHT,955C9HE1,1,01475,000000,
67077,WRIGHT,959C9HE1,1,01475,000000,
67078,WRIGHT,961C9HE1,1,01475,000000,
67079,WRIGHT,969C9HE1,1,01475,000000,
67080,WRIGHT,969C9HE2,1,01475,000000,
67081,WRIGHT,960C9HE1,1,01475,000000,
67082,WRIGHT,962C9HE1,1,01475,000000,
67083,WRIGHT,963C9HE1,1,01475,000000,
67084,WRIGHT,968C9HE1,1,01475,000000,
67085,WRIGHT,967C9HE2,1,01475,000000,
67086,WRIGHT,968C9HE2,1,01475,000000,
67087,WRIGHT,960C9HE2,1,01475,000000,
67088,WRIGHT,962C9HE2,1,01475,000000,
67089,WRIGHT,963C9HE2,1,01475,000000,
67090,WRIGHT,955C9HE2,1,01475,000000,
67091,WRIGHT,959C9HE2,1,01475,000000,
67092,WRIGHT,961C9HE2,1,01475,000000,
67093,WRIGHT,982C9HE1,1,01525,000000,
67094,WRIGHT,982C9HE3,1,01475,000000,
67095,WRIGHT,989C9HE1,1,01525,000000,
67096,WRIGHT,989C9HE2,1,01525,000000,
67097,WRIGHT,982C9HE2,1,01475,000000,
67098,WRIGHT,R-1820-80,1,01475,000000,
67099,WRIGHT,R-1820-82,1,01525,000000,
67100,WRIGHT,R-1820-82B,1,01525,000000,
67101,WRIGHT,956C18CA1,1,02700,000000,
67102,WRIGHT,975C18CB1,1,02800,000000,
67103,WRIGHT,972TC18DA1,1,02650,000000,
67104,WRIGHT,R-3350-34,1,02650,000000,
67105,WRIGHT,R-3350-91,1,02650,000000,
67106,WRIGHT,972TC18DA2,1,02600,000000,
67107,WRIGHT,972TC18DA3,1,02700,000000,
67108,WRIGHT,972TC18DA4,1,02700,000000,
67109,WRIGHT,981TC18EA1,1,03700,000000,
67110,WRIGHT,98TC18EA1,1,03700,000000,
67111,WRIGHT,98TC18EA3,1,03700,000000,
67112,WRIGHT,98TC18EA4,1,03700,000000,
67113,WRIGHT,98TC18EA6,1,03700,000000,
67114,WRIGHT,988TC18EA2,1,03700,000000,
67115,WRIGHT,988TC18EA5,1,03700,000000,
67116,WRIGHT,R-760-2,1,00235,000000,
67117,WRIGHT,R-760-4,1,00235,000000,
67118,WRIGHT,R-760-8,1,00235,000000,
67119,WRIGHT,R-2600-3,1,01600,000000,
67120,WRIGHT,R-2600-8,1,01700,000000,
67121,WRIGHT,R-2600-11,1,01600,000000,
67122,WRIGHT,R-2600-13,1,01700,000000,
67123,WRIGHT,R-2600-20,1,01900,000000,
67124,WRIGHT,R-2600-23,1,01600,000000,
67125,WRIGHT,R-2600-29,1,01700,000000,
67126,WRIGHT,R-2600-29A,1,01700,000000,
67127,WRIGHT,R-2600-35,1,01700,000000,
67128,WRIGHT,R-1300-1A,1,00800,000000,
67129,WRIGHT,R-1300-3,1,00800,000000,
67130,WRIGHT,R-1300-3A,1,00800,000000,
67131,WRIGHT,R-1300-3B,1,00800,000000,
67132,WRIGHT,R-1300-3C,1,00800,000000,
67134,WRIGHT,R-1300-3D,1,00800,000000,
67135,WRIGHT,R-975-11,1,00450,000000,
67136,WRIGHT,R-975-28,1,00450,000000,
67137,WRIGHT,R-975-30,1,00450,000000,
67138,WRIGHT,R-975-32,1,00450,000000,
67139,WRIGHT,R-760E-2,1,00350,000000,
67140,WRIGHT,R-1820G-5,1,01000,000000,
67141,WRIGHT,R-1820G-5E,1,01000,000000,
67142,WRIGHT,GR-1820G-5,1,01000,000000,
67143,WRIGHT,GR-1820G-5E,1,01000,000000,
67144,WRIGHT,GR-2600-A2,1,01550,000000,
67145,WRIGHT,GR-2600-A2A,1,01600,000000,
67146,WRIGHT,GR-2600-A2B,1,01600,000000,
67147,WRIGHT,GR-2600-B2,1,01700,000000,
67148,WRIGHT,GR-2600-B5,1,01700,000000,
67149,WRIGHT,726C14AB1,1,01550,000000,
67150,WRIGHT,726C14AB2,1,01550,000000,
67151,WRIGHT,332C14AB1,1,01550,000000,
67152,WRIGHT,332C14AB2,1,01550,000000,
67153,WRIGHT,709C14AC1,1,01600,000000,
67154,WRIGHT,709C14AC2,1,01600,000000,
67155,WRIGHT,579C14AC1,1,01600,000000,
67156,WRIGHT,579C14AC2,1,01600,000000,
67157,WRIGHT,585C14BA1,1,01700,000000,
67158,WRIGHT,585C14BA2,1,01700,000000,
67159,WRIGHT,586C14BA1,1,01700,000000,
67160,WRIGHT,586C14BA2,1,01700,000000,
67161,WRIGHT,R-1820G-2,1,01000,000000,
